Mike,,id,created_at,text
,122049,1.23523E+18,Wed Mar 04 15:42:40 +0000 2020,@SheaSerrano Texas has a REALLY bad voter suppression problem.  It's probably the only reason that Ted Cruz is still a senator.
,217060,1.23587E+18,Fri Mar 06 10:12:54 +0000 2020,What is being done about ‘voter fraud’ before the 2020 elections? Does anybody know? I’m sure many of us would like to know... https://t.co/Y4fsuXMleq Voter Fraud. This is what we have to deal with. They will ramp it up ahead of Novembers election...670 Ballots Cast in Georgia Precinct with 276 Voters https://t.co/zIzQds0cOf via @BreitbartNews
,102654,1.23519E+18,Wed Mar 04 12:49:54 +0000 2020,@Klynn2u I know. I do believe that’s their plan though. I don’t believe Biden can / will beat President Trump but... voter fraud scares me.
,136915,1.23527E+18,Wed Mar 04 18:22:04 +0000 2020,@eryno They used to say voter fraud in CA was rampant and I didn't believe.. until I found out that you don't have to present ID at any moment. You could get some illegals at the local corner and pay them to go vote for whoever your candidate is as long as you have a voter roll.
,137733,1.23527E+18,Wed Mar 04 18:31:38 +0000 2020,@theblaze What a joke!! Build the wall! Demon rats want illegal voters!
,225511,1.23606E+18,Fri Mar 06 22:25:59 +0000 2020,"@artmobley My response is for ice to round them up and ship them back out of here, trumper's do not need the illegal vote I want them out of here"
,183109,1.23543E+18,Thu Mar 05 04:53:56 +0000 2020,@leslieleeiii The best thing to me is all the blue checks suddenly remembering voter suppression in the South every 4 years
,116568,1.23522E+18,Wed Mar 04 14:51:39 +0000 2020,"@rhondajc51 @bighoss2b @DrIbram @SandraRumanek1 Shut up, white supremacist. You advocate for voter suppression so don’t say anything about the “establishment”."
,50692,1.23467E+18,Tue Mar 03 02:40:30 +0000 2020,"@edwardyoung21 @jamacia813 @lee_banas @ladyred1956 @pkthornton1 @Louisianistan @TerryAnn1219 @busbee_deborah @Idclair @myawesomelife4 @elder_jodi @greene0049 @rjaviervasquez @d1Vinman @fda_i @jakalpimp @atDavidHoffman @DharmaBum62 @billybobsgumb02 @DenGarman2 @Brimshack @DwightMarshal19 @DarinColville @BudGothmog44 @BetoMetroDos @JodeneRdc @NE_Bill1 Yes, but I think many of votes were manipulated by stoking racism, false info and voter suppression."
,60259,1.23495E+18,Tue Mar 03 21:05:46 +0000 2020,Ol fuzzy head is one big fraud Damn Bernie. You’re fu€king telling people to commit voter fraud.
,130150,1.23525E+18,Wed Mar 04 17:04:09 +0000 2020,@keithboykin Republican plan of attack is voter suppression America! The results of this is how you get a Trump or a Bush in the White House and a Kavanugh on the Supreme Court.
,72098,1.23508E+18,Wed Mar 04 05:34:08 +0000 2020,"This isn't commitment. This is Republican voter suppression in Texas to keep power and ignore the will of the voters.   We have to flip Texas blue this November and we will. #SuperTuesdayResults  https://t.co/JzVJZAgtDn MSNBC reporting that young people have been standing online for up to three hours in Austin, TX, to vote...and haven't made up their mind about who they are voting for. That's commitment to the concept."
,210161,1.23571E+18,Thu Mar 05 23:37:02 +0000 2020,Vote registration insanity Are California voters stupid OR do we have a massive voter fraud and election integrity issue in this state? I’ll discuss my findings on @foxandfriends in 10 mins. https://t.co/wRjlKeKI0A
,217686,1.2359E+18,Fri Mar 06 12:15:41 +0000 2020,"This is voter intimidation!  How do we protect people that could be putting their lives on the line in order to vote? Pioneer City County Museum Director: 'I hope every single one . . . that votes republican, dies today' #InspiredBySchumer https://t.co/wWTORVmjO7"
,62653,1.23499E+18,Tue Mar 03 23:34:39 +0000 2020,"@JohnRLottJr @Richard16562000 @RepThomasMassie The answer to how many is ""not that many,"" but an economist has to look at cost v. benefit. How many cases of voter fraud can an ID requirement prevent?  Even less. Cure in search of disease."
,132373,1.23526E+18,Wed Mar 04 17:30:27 +0000 2020,"Everyone makes mistakes. Most of those mistakes do not necessitate voter suppression, nor any of the other ills we impose upon the exiled.  If the punishment is not death, then we should be supporting life. Prison reform is a necessary part of our social progress toward justice. Whatever happens from here, I’ll always be grateful to Bernie for being the only candidate with a policy platform that includes the right to vote for incarcerated ppl.  I spend a lot of time w/folks in prison &amp; know how much this means to them. It’s made them feel less invisible."
,98578,1.23517E+18,Wed Mar 04 12:01:59 +0000 2020,Every 4 years u hear about voter suppression but magically nothing happens about it
,167978,1.23535E+18,Thu Mar 05 00:01:58 +0000 2020,@RossHannah5 @BernieSanders He's divisive...and defensive. Listen to his speech from today. Listen to his speech from yesterday The powers in the democratic party have not United against him. There is no conspiracy theory...no rigged election. Only Bernie supporters not voting in the numbers he would like.
,53639,1.23481E+18,Tue Mar 03 11:46:13 +0000 2020,Speak out against unjust actions by our justice departments. How many years of your life is equal to voting after receiving intentionally unclear information.?  Court date set soon for appeal of Tarrant County woman’s illegal voting ... https://t.co/CryndSBb69 via @YouTube
,211736,1.23573E+18,Fri Mar 06 01:00:01 +0000 2020,"Ok, Tomi give President Trump a call and have him watch your video. Are California voters stupid OR do we have a massive voter fraud and election integrity issue in this state? I’ll discuss my findings on @foxandfriends in 10 mins. https://t.co/wRjlKeKI0A"
,193013,1.23557E+18,Thu Mar 05 14:04:17 +0000 2020,Supporting illegal votes! Could someone explain to me why this wasn’t a 9-0 decision?   Why on earth would you not be allowed to prosecute people for stealing IDs?
,65750,1.23504E+18,Wed Mar 04 03:19:43 +0000 2020,"It's fucking gross that churches (who don't contribute to our tax base) are where so many of us vote in Oklahoma. It's wrong on so many levels. As a queer person, I wouldn't be welcome in the place I cast a ballot. I consider it to be a voter suppression tactic"
,92436,1.23514E+18,Wed Mar 04 09:33:29 +0000 2020,"Let's see how much of the voting % of the Black electorate changed from 2016.  Also, Sanders actually increased his share of the Black vote, and won young Black voters.  This was simple voter suppression and the Obama machine working the polls. The Bernie crowd wants to snow you into thinking the Biden surge is some K street conspiracy when in reality he has barely advertised because his campaign is so underresourced.   What really happened is black voters gave Joe Biden the popular vote lead because they trust him https://t.co/GOKKYrWZkI"
,178518,1.2354E+18,Thu Mar 05 03:01:28 +0000 2020,@Deb_Rosenthal @RavMABAY It's clear you are a horrible person who cares only about yourself. Latin children dying in cages is ok. Blacks suffering under voter suppression is ok? White liberals are so fake. Racism always comes out when they can't have their way. Your sense of entitlement is embarrassing. https://t.co/NCDGdffStK
,79925,1.23509E+18,Wed Mar 04 06:25:08 +0000 2020,Yep @NaveenB93714582 @Kick_Back_Relax Changes like this are a NOT normal. Dead giveaway for election fraud in any sane country. A recount must be demanded
,117540,1.23522E+18,Wed Mar 04 15:00:02 +0000 2020,"Good thing racism and voter suppression are a thing of the past (sarcasm). #RememberInNovember https://t.co/6PGgcFUwXN If only there were some obvious thing that happened in 2013 — a #SCOTUS decision, perhaps — that made it easier for states like Texas to make it much harder for members of certain demographic groups to vote... https://t.co/yxCIuUoV7Z"
,144750,1.23528E+18,Wed Mar 04 19:23:26 +0000 2020,More voter fraud from democrats!  When is this going to be stopped??! Why is Texas turning purple?  https://t.co/wEQ3JO2uU2
,197801,1.2356E+18,Thu Mar 05 16:34:18 +0000 2020,"Republicans depend on voter suppression and non-voters, so it makes sense that a red state would make it so difficult and discouraging to vote. They do this in black areas and this is a proof that Republican party is not for blacks"
,146740,1.23529E+18,Wed Mar 04 19:41:28 +0000 2020,"@soledadobrien Oh so true. In Texas, voter suppression is the GOP’s battle cry. #GOTV. #VoteBlueNoMatterWho2020"
,210511,1.23572E+18,Thu Mar 05 23:55:56 +0000 2020,Cable news cares more about minor Russian bot farms on twitter than voter suppression and rigging in the US. The official vote counts from the Massachusetts Democratic primary differed significantly from the exit poll  Sanders won in the exit poll and lost in the computer count  Discrepancies between Sanders and Biden totaled 8.2%— double the 4.0% margin of error https://t.co/HQha3GAfJu
,49191,1.23464E+18,Tue Mar 03 00:24:18 +0000 2020,"@gritsygirl1 @MoskKim @StayWonked @ewarren @JoeBiden Good god-core values? What, like guns for all, voter suppression and incompetent judges? They have you fooled"
,215407,1.2358E+18,Fri Mar 06 05:13:36 +0000 2020,"@radzcat @wamitami @Makemyday59 @mywindsun @emilycheath Voter suppression of who?!!! They are all Democrat voters! And typically voter suppression affects black voters.. Who go predominantly to Biden. Bernie WAS front runner, then SV and it changed..."
,87238,1.23511E+18,Wed Mar 04 07:42:37 +0000 2020,"@editorrobin @wkamaubell It looks like Bloomberg hurt Biden more than voter suppression in Texas. Biden is probably going to win Texas, but it's going to be a draw when it comes to delegates."
,69646,1.23507E+18,Wed Mar 04 05:16:14 +0000 2020,@VanJones68 @JoeBiden Who was involved in the election rigging this time....Soros?....DNC?....Obama? All of them? There is no way Biden could have won when no one shows up at this rallies.
,112767,1.23521E+18,Wed Mar 04 14:21:23 +0000 2020,"@AndyDoubleYoo She didn't win due to large scale election fraud, I think we all know that at this point. It's a moot point to talk about Hillary ""losing"" the election because it was rigged. It was overly rigged to death and she still won the popular vote by damn near 4 million."
,56829,1.2349E+18,Tue Mar 03 17:47:20 +0000 2020,"@realDannyRay @hexsal8 @capitaltigers @GeraldoRivera And who’s party is famous for gerrymandering districts, purging voter rolls, closing polling stations and full on voter suppression? Don’t come at me with fake news. The enquirer = fake news, not news that you don’t agree with. 🖕🏼"
,5161,1.23409E+18,Sun Mar 01 12:10:36 +0000 2020,It never ends. Calculated white supremacist voter suppression. The majority-black city blocked from electing Black officials  https://t.co/l0oyX0VLRc
,40745,1.23454E+18,Mon Mar 02 17:51:56 +0000 2020,"@Thomas1774Paine Yeah, but try to purge those even with a death certificate presented and they will say it's voter suppression. It will be interesting to see whether any of those signed absentee ballots since they died. #Election2020"
,182760,1.23543E+18,Thu Mar 05 04:43:26 +0000 2020,@Salacia_sea @JasonSCampbell @IngrahamAngle She’s a Fox News host and a white woman (I’m a white woman too). Our polling places wouldn’t be closed to prevent us from voting as a form of voter suppression. Laura is a racist &amp; a horrible person. Do it’s not surprising she’s h My she’s horrible comments like this one.
,194624,1.23558E+18,Thu Mar 05 14:51:26 +0000 2020,"The @GOP loves to make noise about voter fraud--which is make believe--however, both they and the @DNC have no problem restricting/suppressing the vote for certain populations. #BurnItAllDown Long lines at polling places in Texas' Black and Latino communities on Super Tuesday have already impacted the November election. https://t.co/exmx7Rdkhw via @HuffPostPol"
,140637,1.23528E+18,Wed Mar 04 18:49:14 +0000 2020,@esaagar @krystalball Closing polling stations in majority minority neighborhoods makes voter suppression in the Democratic Party very real!!
,173567,1.23538E+18,Thu Mar 05 01:30:31 +0000 2020,"There’s this thing about Democrats, that is that we love losing. Even more so if we can lose on a golden platter, we really like to play the “rigged election” card. Gets a lot of virtue points for everybody"
,183803,1.23543E+18,Thu Mar 05 05:16:48 +0000 2020,@Garythesnail889 @markbealmear @hollyotterbein lol it's like you didn't even read the 14 conditions. TN is a GOP supermajority state. they do voter suppression and make it as difficult as possible to vote. they only want old white people voting.
,225945,1.23606E+18,Fri Mar 06 22:55:35 +0000 2020,"So now , racist-white man hating, terrorist supporting communist @AOC want to abolish the death penalty.  Soon as you #liberals agree to abolish #SanctuaryCities, #DACA, catch-release. and voter fraud #conservatives will 'consider it.'  🇺🇸 #Trump2020 #MAGA #KAG2020 Abolish the death penalty. https://t.co/qePaBAPXcI"
,231725,1.23622E+18,Sat Mar 07 09:29:03 +0000 2020,"@VodkaMuse Going full fascism because he's suspending the election due to coronavirus pandemic and/or because of ""serious concerns with election fraud by the democrat party"".   OR  The coronavirus mutates and we go full ""28 Days Later""."
,233405,1.23629E+18,Sat Mar 07 14:11:25 +0000 2020,"@RealJamesWoods @HillaryClinton lost to an political novice who had zero accomplishments in the political environment/arena. Now @POTUS has many, many, many accomplishments as President, so Clinton will beat him now?  I think not unless there’s massive, massive voter fraud."
,132611,1.23526E+18,Wed Mar 04 17:32:52 +0000 2020,@TheRickWilson Republican voter suppression? Please! That's about as ridiculous as white men and Christians in America saying they're persecuted.
,218843,1.23594E+18,Fri Mar 06 14:27:46 +0000 2020,"It is BEYOND time to do something about this Mr, BARR.   Is the whole point to have voter fraud In The election to get Trump out, then dems go along with the deep state AGAIN? Breaking: FBI agents in Carter Page probe barred from FISA court requests https://t.co/EP9io3jwQF"
,52783,1.23474E+18,Tue Mar 03 07:22:15 +0000 2020,"Be sure to vote! 🇺🇸  And here's some useful tips for #SuperTuesday: @kenolin1 @JoeBiden @BernieSanders Pick the one who was never a deadbeat dad, didn’t honeymoon in the USSR, would never be mistaken for a socialist and who didn’t write rape fantasies. And oh yeah, didn’t waste 30 years in the Senate naming post offices."
,123337,1.23523E+18,Wed Mar 04 15:55:58 +0000 2020,@RaniaKhalek Let's not ignore closed polls and election fraud. I'm sure sooner or later we'll find out what happened via leaks.
,188588,1.23552E+18,Thu Mar 05 11:12:18 +0000 2020,Pot calls kettle black. Are California voters stupid OR do we have a massive voter fraud and election integrity issue in this state? I’ll discuss my findings on @foxandfriends in 10 mins. https://t.co/wRjlKeKI0A
,203659,1.23565E+18,Thu Mar 05 19:48:14 +0000 2020,@TomiLahren Find another platform that is stating there is voter fraud and I might believe it. According to the federal government there really isn't any. Prove there is and source your proof with something besides Faux News.
,71551,1.23508E+18,Wed Mar 04 05:30:05 +0000 2020,"the amount of ratfucking and voter suppression tonight has further convinced me, it's bernie or bust baby. I'm writing his fucking name in if you don't give me a choice and there are gonna be a shit ton of people like me. Have fun in hellworld, I'm already living in it"
,194046,1.23557E+18,Thu Mar 05 14:34:52 +0000 2020,"@bennwalton @MichaelSonsino @JLSLFK @KristinaRenee @jfreewright @EdgeofSports And I have been reading some younger Progressives asking “How is Biden better than Trump?” Well, he doesn’t represent the party that uses voter suppression as a cornerstone of its strategy, for one thing."
,155981,1.23531E+18,Wed Mar 04 21:17:50 +0000 2020,"@JohnCornyn Heh, I voted early in Georgia—Texas' inspiration for voter suppression—in 2016 and waited 2 hours. Learned my lesson. When I vote early, my polling station is in a heavily black area (South DeKalb Gallery), when I vote day of, I'm in my rich white suburb (Decatur). 10min wait."
,31339,1.23435E+18,Mon Mar 02 05:45:31 +0000 2020,@oldmancoyote22 @TenaciousE5 @magi_jay @unpersuaded112 @johninsc1 I’m not the “democrat” advocating for voter suppression because I don’t like who that person is going to vote for.
,37113,1.2345E+18,Mon Mar 02 15:15:57 +0000 2020,@TomFitton Thank you so much! The value of our votes in California is greatly diminished by multiple layers of voter fraud and corruption that have decided elections for decades. Comparing voter roles with birth/death records could fix much of it. Why hasn't it been done?
,117333,1.23522E+18,Wed Mar 04 14:58:12 +0000 2020,The only reason #RiggedPrimary should be trending is in a discussion of the voter suppression among black and latino voters. And that was all done by Trump and the supreme court.
,104125,1.23519E+18,Wed Mar 04 13:04:14 +0000 2020,Why are citizens waiting hours to vote? Is this voter suppression! Do better America!  @MSNBC @CNN  @ABC @NBC @FOX @CBS
,136920,1.23527E+18,Wed Mar 04 18:22:07 +0000 2020,"Harris County has done more harm than good the past few years of their “election overhaul” by compromising with groups that do not deserve the gig of overseeing citizens in the first place, some that have since been FIRED for their work towards voter suppression"
,46865,1.2346E+18,Mon Mar 02 22:08:36 +0000 2020,"@AlanLLee @RealTimBlack I’m good with Bernie but that really could be considered pre-meditated election fraud, no?"
,1220,1.23393E+18,Sun Mar 01 01:41:38 +0000 2020,@angela_rye You probably want to give dead voters more credit
,219094,1.23594E+18,Fri Mar 06 14:54:52 +0000 2020,Poor guy only had weeks of early voting. It's just not enough time! Completely unacceptable. This is what voter suppression looks like. We are long overdue for a modern-day Voting Rights Act.
,139718,1.23527E+18,Wed Mar 04 18:44:36 +0000 2020,🔥🔥🔥 @esaagar @krystalball Closing polling stations in majority minority neighborhoods makes voter suppression in the Democratic Party very real!!
,208256,1.23569E+18,Thu Mar 05 22:29:08 +0000 2020,@promexico @gholachu @riotwomennn @RalphNader I'm very well aware of voter suppression. I witnessed it first hand voting in Texas on Tuesday. This last one benefitted biden
,167727,1.23535E+18,Wed Mar 04 23:58:12 +0000 2020,@ems1944 @rmc031 So you recognize that voter suppression exists but don't think it factors in to people not voting because ...?
,117490,1.23522E+18,Wed Mar 04 14:59:33 +0000 2020,"Good thing racism and voter suppression are a thing of the past (sarcasm). #RememberInNovember If only there were some obvious thing that happened in 2013 — a #SCOTUS decision, perhaps — that made it easier for states like Texas to make it much harder for members of certain demographic groups to vote..."
,49032,1.23463E+18,Tue Mar 03 00:12:50 +0000 2020,"@dbongino @jeeper64060 2/ ...stories from the Jussie hoax to the tarmac meeting to election fraud in FLA all came from local outlets. If the NYT or WaPo political reporters had gotten an exclusive on any of these stories, you can bet they would’ve been buried. Many of us local scribes hate that crap."
,53609,1.2348E+18,Tue Mar 03 11:36:41 +0000 2020,thank you so much Crystal for telling us your truth and real voter suppression Crystal Mason: Arrested for Casting Provisional Ballot https://t.co/VqAgJbvGbZ via @YouTube
,84401,1.2351E+18,Wed Mar 04 07:06:21 +0000 2020,@KHOLMESlive @NBCLA This is what voter suppression looks like.  Hang in there folks
,164713,1.23534E+18,Wed Mar 04 23:11:31 +0000 2020,💥💥💥Boom💥💥💥👇🏼👇🏼👇🏼 Every time there’s a shooting Democrats call for gun control. Why don’t they call for voter ID every time there’s voter fraud.
,134835,1.23526E+18,Wed Mar 04 18:00:42 +0000 2020,@KamalaHarris Those dead voters are slow movers.
,225963,1.23606E+18,Fri Mar 06 22:57:02 +0000 2020,"Sanders needs the establishment to see him as a credible leader of the party. Running against the party (and all the anti-DNC/“rigged election” flames from surrogates) makes moderates worry that if he’s the candidate, he’ll be fighting Trump at a huge disadvantage."
,189902,1.23554E+18,Thu Mar 05 12:10:36 +0000 2020,@RevDrBarber White people are never affect by voter suppression don't include them in this
,219466,1.23595E+18,Fri Mar 06 15:38:22 +0000 2020,"America be vigilant. While Trump pretends to deal with coronavirus, surrogates continue plotting voter suppression, Russian interference, limiting personal rights, take over of US judicial system."
,139471,1.23527E+18,Wed Mar 04 18:43:31 +0000 2020,"@Sultaan_of_A @ZaidJilani If there was any election rigging it was against Biden.  He got a majority of black votes in every state, and historically black neighborhoods are the ones that had the worst polling places and took up to 7 hours to cast a vote.  Bernie only has himself and his message to blame."
,108009,1.2352E+18,Wed Mar 04 13:38:47 +0000 2020,@RedPilledCult45 @DrSueDVM No accident.   CA voter fraud favoring Demorats has been going on for years.
,162867,1.23534E+18,Wed Mar 04 22:44:01 +0000 2020,"@NahBabyNah @Comey Soros Dream Team Joe Biden and HRC, Already reports of voter fraud in Texas and George would go BROKE Pushin the Buttons and Pullin the Strings!!!!"
,218781,1.23593E+18,Fri Mar 06 14:24:04 +0000 2020,"This is voter intimidation. Peruse my threads for 100s of neoliberals using voter intimidation tactics.   I've been abused, insulted and told to fuck off and kill myself for stating that since I am not a Democrat I will never vote for Biden.   #VoterSuppression   @MarkRuffalo https://t.co/J2NOAxZ3cP @fvkntk @teddy_cat1 @DavidAgStone @BrenMCO @ProudResister @JoeBiden @BernieSanders This isn’t just about 4 more years with the moron in the White House. His erosion of the institution, undermining of the free press and use of DoJ and senate as partisan tools erode the fabric of the republic. But hey, we’re all Trump supporters to you right?"
,142357,1.23528E+18,Wed Mar 04 19:03:12 +0000 2020,"We need them arrested TODAY and sentence to death tomorrow under special circumstances.  You see to try and fix any election is the worst kind of treason one person can ever commit and it is time to arrest and sentence these traitors to death to stop them now It is a Federal Offense to vote illegally in any Federal election.  It is also a Federal Offense to mandate, manipulate or be an accessory to and illegal Vote - including coaching or giving advise on doing so This traitor just broke a Federal law One that undermines the democracy"
,87522,1.23511E+18,Wed Mar 04 07:45:55 +0000 2020,@ElHumanity @kai_newkirk @AdyBarkan A guy helping a homeless man fight voter suppression is disgraceful? Huh?
,3393,1.23399E+18,Sun Mar 01 05:32:16 +0000 2020,"What good sportmanship did Najib show? The counting and announcement of vote counts were dragged till 3-4 am last GE, voter fraud and all. Used the blackout method on GE13.   So cheating = sportmanship now? 😚👌🏼 PH people have poor sportsmanship; zero respect for the referee when the final whistle has been blown and game over. Former PM @NajibRazak is a gentleman who accepted GE14 results &amp; stepped aside. Can u imagine if Najib tried to keep voting to add more votes for BN in GE14? https://t.co/bdg2GDBJbA"
,159607,1.23533E+18,Wed Mar 04 22:04:34 +0000 2020,"@CoryBooker This IS voter suppression, of course there are MANY voters who simply cannot stand in line for 7 hours. Many voters had to get to work, get kids safe and fed, simply cannot physically stand that long."
,126384,1.23524E+18,Wed Mar 04 16:25:39 +0000 2020,Not realizing these are jokes is almost as dumb as Trump supporters thinking Garth Brooks was supporting Bernie because they forgot that Barry Sanders jerseys exist. Bernie supporters did their part in voter suppression to the max #RiggedPrimary #bernieorbust https://t.co/X1KOn6OMtL
,188891,1.23553E+18,Thu Mar 05 11:27:46 +0000 2020,"Well, it only took a day, but the self-reflection of Bernie supporters has shifted from ""we didn't get out and vote"" to ""voter suppression is the problem!"" They are right, and totally wrong as well."
,172564,1.23537E+18,Thu Mar 05 01:13:46 +0000 2020,"@GregMolidor Come to think about it, most of those imaginary rally-goers will probably vote for Trump. (Trump loves projecting his crimes upon others, so ballot box stuffing would not be difficult to believe)"
